movie_id,movie_name,genre
517,The Pacifier,Family
517,The Pacifier,Thriller
518,Fun with Dick and Jane,Comedy
518,Fun with Dick and Jane,Crime
519,The 40-Year-Old Virgin,Comedy
519,The 40-Year-Old Virgin,Romance
520,Flightplan,Action
520,Flightplan,Drama
520,Flightplan,Mystery
520,Flightplan,Thriller
521,Saw II,Horror
522,Brokeback Mountain,Drama
522,Brokeback Mountain,Romance
523,Monster-in-Law,Comedy
524,Are We There Yet?,Adventure
524,Are We There Yet?,Comedy
524,Are We There Yet?,Family
524,Are We There Yet?,Romance
525,Cheaper by the Dozen 2,Adventure
525,Cheaper by the Dozen 2,Comedy
525,Cheaper by the Dozen 2,Family
526,The Dukes of Hazzard,Action
526,The Dukes of Hazzard,Adventure
526,The Dukes of Hazzard,Comedy
527,March of the Penguins,Documentary
528,The Ring Two,Horror
528,The Ring Two,Mystery
528,The Ring Two,Thriller
529,Constantine,Drama
529,Constantine,Fantasy
529,Constantine,Horror
530,The Exorcism of Emily Rose,Drama
530,The Exorcism of Emily Rose,Horror
530,The Exorcism of Emily Rose,Thriller
531,Four Brothers,Action
531,Four Brothers,Crime
531,Four Brothers,Drama
531,Four Brothers,Mystery
531,Four Brothers,Thriller
532,Sin City,Crime
532,Sin City,Thriller
533,The Interpreter,Mystery
533,The Interpreter,Thriller
534,Guess Who,Comedy
534,Guess Who,Romance
535,Sahara,Action
535,Sahara,Adventure
535,Sahara,Comedy
535,Sahara,Thriller
535,Sahara,War
536,Coach Carter,Drama
536,Coach Carter,Sport
537,Herbie: Fully Loaded,Adventure
537,Herbie: Fully Loaded,Comedy
537,Herbie: Fully Loaded,Family
537,Herbie: Fully Loaded,Fantasy
537,Herbie: Fully Loaded,Romance
537,Herbie: Fully Loaded,Sport
538,The Amityville Horror (2005),Drama
538,The Amityville Horror (2005),Horror
538,The Amityville Horror (2005),Mystery
538,The Amityville Horror (2005),Thriller
539,Sky High,Adventure
539,Sky High,Comedy
539,Sky High,Family
539,Sky High,Sci-Fi
540,Bewitched,Comedy
540,Bewitched,Fantasy
540,Bewitched,Romance
541,Jarhead,Drama
541,Jarhead,War
542,Cinderella Man,Biography
542,Cinderella Man,Drama
542,Cinderella Man,Sport
543,The Family Stone,Comedy
543,The Family Stone,Drama
543,The Family Stone,Romance
544,Red Eye,Mystery
544,Red Eye,Thriller
545,Memoirs of a Geisha,Drama
545,Memoirs of a Geisha,Romance
546,White Noise,Drama
546,White Noise,Horror
546,White Noise,Mystery
546,White Noise,Thriller
547,Wallace and Gromit: The Curse of the Were-Rabbit,Animation
547,Wallace and Gromit: The Curse of the Were-Rabbit,Comedy
547,Wallace and Gromit: The Curse of the Were-Rabbit,Family
547,Wallace and Gromit: The Curse of the Were-Rabbit,Mystery
548,Be Cool,Comedy
548,Be Cool,Crime
548,Be Cool,Music
549,Crash,Short
549,Crash,Drama
549,Crash,Music
550,"Yours, Mine and Ours",Comedy
550,"Yours, Mine and Ours",Family
550,"Yours, Mine and Ours",Fantasy
550,"Yours, Mine and Ours",Romance
551,Pirates of the Caribbean: Dead Man's Chest,Action
551,Pirates of the Caribbean: Dead Man's Chest,Adventure
551,Pirates of the Caribbean: Dead Man's Chest,Fantasy
552,Night at the Museum,Action
552,Night at the Museum,Adventure
552,Night at the Museum,Comedy
552,Night at the Museum,Family
552,Night at the Museum,Fantasy
553,Cars,Animation
553,Cars,Adventure
553,Cars,Comedy
553,Cars,Family
553,Cars,Sport
554,X-Men: The Last Stand,Action
554,X-Men: The Last Stand,Adventure
554,X-Men: The Last Stand,Sci-Fi
554,X-Men: The Last Stand,Thriller
555,The Da Vinci Code,Mystery
555,The Da Vinci Code,Thriller
556,Superman Returns,Action
556,Superman Returns,Adventure
556,Superman Returns,Fantasy
556,Superman Returns,Sci-Fi
557,Happy Feet,Animation
557,Happy Feet,Comedy
557,Happy Feet,Family
557,Happy Feet,Music
558,Ice Age: The Meltdown,Animation
558,Ice Age: The Meltdown,Action
558,Ice Age: The Meltdown,Adventure
558,Ice Age: The Meltdown,Comedy
558,Ice Age: The Meltdown,Family
558,Ice Age: The Meltdown,Fantasy
559,Casino Royale,Action
559,Casino Royale,Adventure
559,Casino Royale,Thriller
560,The Pursuit of Happyness,Biography
560,The Pursuit of Happyness,Drama
561,Over the Hedge,Animation
561,Over the Hedge,Adventure
561,Over the Hedge,Comedy
561,Over the Hedge,Family
562,Talladega Nights: The Ballad of Ricky Bobby,Action
562,Talladega Nights: The Ballad of Ricky Bobby,Comedy
562,Talladega Nights: The Ballad of Ricky Bobby,Sport
563,Click,Comedy
563,Click,Drama
563,Click,Fantasy
563,Click,Romance
564,Mission: Impossible III,Action
564,Mission: Impossible III,Adventure
564,Mission: Impossible III,Thriller
565,The Departed,Crime
565,The Departed,Drama
565,The Departed,Thriller
566,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,Comedy
567,The Devil Wears Prada,Comedy
567,The Devil Wears Prada,Drama
567,The Devil Wears Prada,Romance
568,The Break-Up,Comedy
568,The Break-Up,Drama
568,The Break-Up,Romance
569,Dreamgirls,Drama
569,Dreamgirls,Music
569,Dreamgirls,Musical
570,Scary Movie 4,Comedy
571,Failure to Launch,Comedy
571,Failure to Launch,Romance
572,Inside Man,Crime
572,Inside Man,Drama
572,Inside Man,Mystery
572,Inside Man,Thriller
573,Open Season,Animation
573,Open Season,Adventure
573,Open Season,Comedy
573,Open Season,Family
574,The Santa Clause 3: The Escape Clause,Adventure
574,The Santa Clause 3: The Escape Clause,Comedy
574,The Santa Clause 3: The Escape Clause,Family
574,The Santa Clause 3: The Escape Clause,Fantasy
575,Charlotte's Web (2006),Comedy
575,Charlotte's Web (2006),Family
575,Charlotte's Web (2006),Fantasy
576,The Pink Panther (2006),Adventure
576,The Pink Panther (2006),Comedy
576,The Pink Panther (2006),Crime
576,The Pink Panther (2006),Mystery
577,Eight Below,Adventure
577,Eight Below,Drama
577,Eight Below,Family
578,Saw III,Horror
578,Saw III,Mystery
579,Nacho Libre,Comedy
579,Nacho Libre,Family
579,Nacho Libre,Sport
580,"You, Me and Dupree",Comedy
580,"You, Me and Dupree",Romance
581,Eragon,Action
581,Eragon,Adventure
581,Eragon,Family
581,Eragon,Fantasy
582,Monster House,Animation
582,Monster House,Comedy
582,Monster House,Family
582,Monster House,Fantasy
582,Monster House,Mystery
583,Jackass: Number Two,Documentary
583,Jackass: Number Two,Action
583,Jackass: Number Two,Comedy
584,Barnyard: The Original Party Animals,Animation
584,Barnyard: The Original Party Animals,Comedy
584,Barnyard: The Original Party Animals,Family
585,RV,Adventure
585,RV,Comedy
585,RV,Family
586,V for Vendetta,Action
586,V for Vendetta,Drama
586,V for Vendetta,Thriller
587,World Trade Center,Drama
587,World Trade Center,History
587,World Trade Center,Thriller
588,Rocky Balboa,Drama
588,Rocky Balboa,Sport
589,Big Momma's House 2,Comedy
589,Big Momma's House 2,Crime
590,Step Up,Crime
590,Step Up,Drama
590,Step Up,Music
590,Step Up,Romance
591,Flushed Away,Animation
591,Flushed Away,Adventure
591,Flushed Away,Comedy
591,Flushed Away,Family
592,Deja Vu,Action
592,Deja Vu,Sci-Fi
592,Deja Vu,Thriller
593,Miami Vice,Action
593,Miami Vice,Crime
593,Miami Vice,Thriller
594,Tyler Perry's Madea's Family Reunion,Comedy
594,Tyler Perry's Madea's Family Reunion,Drama
594,Tyler Perry's Madea's Family Reunion,Romance
595,The Holiday,Comedy
595,The Holiday,Romance
596,The Fast and the Furious: Tokyo Drift,Action
596,The Fast and the Furious: Tokyo Drift,Crime
596,The Fast and the Furious: Tokyo Drift,Drama
596,The Fast and the Furious: Tokyo Drift,Thriller
597,Underworld: Evolution,Action
597,Underworld: Evolution,Fantasy
597,Underworld: Evolution,Sci-Fi
597,Underworld: Evolution,Thriller
598,The Shaggy Dog,Comedy
598,The Shaggy Dog,Family
598,The Shaggy Dog,Fantasy
599,Poseidon,Action
599,Poseidon,Adventure
599,Poseidon,Drama
599,Poseidon,Thriller
600,The Good Shepherd,Drama
600,The Good Shepherd,History
600,The Good Shepherd,Thriller
601,Spider-Man 3,Action
601,Spider-Man 3,Adventure
602,Shrek the Third,Animation
602,Shrek the Third,Adventure
602,Shrek the Third,Comedy
602,Shrek the Third,Family
602,Shrek the Third,Fantasy
603,Transformers,Action
603,Transformers,Adventure
603,Transformers,Sci-Fi
604,Pirates of the Caribbean: At World's End,Action
604,Pirates of the Caribbean: At World's End,Adventure
604,Pirates of the Caribbean: At World's End,Fantasy
605,Harry Potter and the Order of the Phoenix,Adventure
605,Harry Potter and the Order of the Phoenix,Family
605,Harry Potter and the Order of the Phoenix,Fantasy
605,Harry Potter and the Order of the Phoenix,Mystery
606,I Am Legend,Drama
606,I Am Legend,Sci-Fi
606,I Am Legend,Thriller
607,The Bourne Ultimatum,Action
607,The Bourne Ultimatum,Thriller
608,National Treasure: Book of Secrets,Action
608,National Treasure: Book of Secrets,Adventure
608,National Treasure: Book of Secrets,Mystery
608,National Treasure: Book of Secrets,Thriller
609,Alvin and the Chipmunks,Animation
609,Alvin and the Chipmunks,Comedy
609,Alvin and the Chipmunks,Family
609,Alvin and the Chipmunks,Fantasy
609,Alvin and the Chipmunks,Music
610,300,Action
610,300,Fantasy
610,300,War
611,Ratatouille,Animation
611,Ratatouille,Comedy
611,Ratatouille,Family
611,Ratatouille,Fantasy
612,The Simpsons Movie,Animation
612,The Simpsons Movie,Adventure
612,The Simpsons Movie,Comedy
613,Wild Hogs,Action
613,Wild Hogs,Adventure
613,Wild Hogs,Comedy
614,Knocked Up,Comedy
614,Knocked Up,Drama
614,Knocked Up,Romance
615,Juno,Comedy
615,Juno,Drama
615,Juno,Romance
616,Rush Hour 3,Action
616,Rush Hour 3,Comedy
616,Rush Hour 3,Crime
616,Rush Hour 3,Thriller
617,Live Free or Die Hard,Action
617,Live Free or Die Hard,Adventure
617,Live Free or Die Hard,Thriller
618,Fantastic Four: Rise of the Silver Surfer,Action
618,Fantastic Four: Rise of the Silver Surfer,Adventure
618,Fantastic Four: Rise of the Silver Surfer,Fantasy
618,Fantastic Four: Rise of the Silver Surfer,Sci-Fi
618,Fantastic Four: Rise of the Silver Surfer,Thriller
619,American Gangster,Biography
619,American Gangster,Crime
619,American Gangster,Drama
620,Enchanted,Animation
620,Enchanted,Comedy
620,Enchanted,Family
620,Enchanted,Fantasy
620,Enchanted,Musical
620,Enchanted,Romance
621,Bee Movie,Animation
621,Bee Movie,Adventure
621,Bee Movie,Comedy
621,Bee Movie,Family
622,Superbad,Comedy
623,I Now Pronounce You Chuck and Larry,Comedy
623,I Now Pronounce You Chuck and Larry,Romance
624,Hairspray (2007),Comedy
624,Hairspray (2007),Musical
624,Hairspray (2007),Romance
625,Blades of Glory,Comedy
625,Blades of Glory,Sport
626,Ocean's Thirteen,Crime
626,Ocean's Thirteen,Thriller
627,Ghost Rider,Action
627,Ghost Rider,Fantasy
627,Ghost Rider,Thriller
628,Evan Almighty,Comedy
628,Evan Almighty,Family
628,Evan Almighty,Fantasy
629,Meet the Robinsons,Animation
629,Meet the Robinsons,Adventure
629,Meet the Robinsons,Comedy
629,Meet the Robinsons,Family
629,Meet the Robinsons,Sci-Fi
630,Norbit,Comedy
630,Norbit,Drama
630,Norbit,Romance
631,The Bucket List,Adventure
631,The Bucket List,Comedy
631,The Bucket List,Drama
632,The Game Plan,Comedy
632,The Game Plan,Family
632,The Game Plan,Sport
633,Beowulf,Animation
633,Beowulf,Action
633,Beowulf,Adventure
633,Beowulf,Fantasy
634,Bridge to Terabithia,Adventure
634,Bridge to Terabithia,Drama
634,Bridge to Terabithia,Family
634,Bridge to Terabithia,Fantasy
635,Disturbia,Drama
635,Disturbia,Mystery
635,Disturbia,Thriller
636,No Country for Old Men,Crime
636,No Country for Old Men,Drama
636,No Country for Old Men,Thriller
637,Fred Claus,Comedy
637,Fred Claus,Family
637,Fred Claus,Fantasy
638,1408,Horror
639,The Golden Compass,Adventure
639,The Golden Compass,Family
639,The Golden Compass,Fantasy
640,Charlie Wilson's War,Biography
640,Charlie Wilson's War,Comedy
640,Charlie Wilson's War,Drama
640,Charlie Wilson's War,History
641,Saw IV,Horror
641,Saw IV,Mystery
642,Stomp the Yard,Drama
642,Stomp the Yard,Music
642,Stomp the Yard,Romance
643,Surf's Up,Animation
643,Surf's Up,Comedy
643,Surf's Up,Family
643,Surf's Up,Sport
644,Halloween (2007),Horror
645,Tyler Perry's Why Did I Get Married?,Comedy
645,Tyler Perry's Why Did I Get Married?,Drama
646,TMNT,Animation
646,TMNT,Action
646,TMNT,Adventure
646,TMNT,Comedy
646,TMNT,Family
646,TMNT,Fantasy
646,TMNT,Sci-Fi
647,P.S. I Love You,Drama
647,P.S. I Love You,Romance
648,3:10 to Yuma (2007),Adventure
648,3:10 to Yuma (2007),Crime
648,3:10 to Yuma (2007),Drama
648,3:10 to Yuma (2007),Western
649,Sweeney Todd: The Demon Barber of Fleet Street,Drama
649,Sweeney Todd: The Demon Barber of Fleet Street,Horror
649,Sweeney Todd: The Demon Barber of Fleet Street,Musical
649,Sweeney Todd: The Demon Barber of Fleet Street,Thriller
650,Atonement,Drama
650,Atonement,Mystery
650,Atonement,Romance
650,Atonement,War
651,The Dark Knight,Action
651,The Dark Knight,Crime
651,The Dark Knight,Drama
652,Iron Man,Action
652,Iron Man,Adventure
652,Iron Man,Sci-Fi
653,Indiana Jones and the Kingdom of the Crystal Skull,Action
653,Indiana Jones and the Kingdom of the Crystal Skull,Adventure
654,Hancock,Action
654,Hancock,Fantasy
655,WALL-E,Animation
655,WALL-E,Adventure
655,WALL-E,Family
655,WALL-E,Sci-Fi
656,Kung Fu Panda,Animation
656,Kung Fu Panda,Action
656,Kung Fu Panda,Adventure
656,Kung Fu Panda,Comedy
656,Kung Fu Panda,Family
657,Twilight,Drama
657,Twilight,Fantasy
657,Twilight,Romance
658,Madagascar: Escape 2 Africa,Animation
658,Madagascar: Escape 2 Africa,Action
658,Madagascar: Escape 2 Africa,Adventure
658,Madagascar: Escape 2 Africa,Comedy
658,Madagascar: Escape 2 Africa,Family
659,Quantum of Solace,Action
659,Quantum of Solace,Adventure
660,Dr. Seuss' Horton Hears a Who!,Animation
660,Dr. Seuss' Horton Hears a Who!,Adventure
660,Dr. Seuss' Horton Hears a Who!,Comedy
660,Dr. Seuss' Horton Hears a Who!,Family
660,Dr. Seuss' Horton Hears a Who!,Fantasy
661,Sex and the City,Comedy
661,Sex and the City,Drama
661,Sex and the City,Romance
662,Gran Torino,Drama
663,Mamma Mia!,Comedy
663,Mamma Mia!,Musical
663,Mamma Mia!,Romance
664,Marley and Me,Comedy
664,Marley and Me,Drama
664,Marley and Me,Family
664,Marley and Me,Romance
665,The Chronicles of Narnia: Prince Caspian,Action
665,The Chronicles of Narnia: Prince Caspian,Adventure
665,The Chronicles of Narnia: Prince Caspian,Family
665,The Chronicles of Narnia: Prince Caspian,Fantasy
666,Slumdog Millionaire,Drama
666,Slumdog Millionaire,Romance
667,The Incredible Hulk,Action
667,The Incredible Hulk,Adventure
667,The Incredible Hulk,Sci-Fi
668,Wanted,Action
668,Wanted,Crime
668,Wanted,Fantasy
668,Wanted,Thriller
669,Get Smart,Action
669,Get Smart,Adventure
669,Get Smart,Comedy
669,Get Smart,Romance
669,Get Smart,Thriller
670,The Curious Case of Benjamin Button,Drama
670,The Curious Case of Benjamin Button,Fantasy
670,The Curious Case of Benjamin Button,Romance
671,Four Christmases,Comedy
671,Four Christmases,Drama
671,Four Christmases,Romance
672,Bolt,Animation
672,Bolt,Adventure
672,Bolt,Comedy
672,Bolt,Family
673,Tropic Thunder,Action
673,Tropic Thunder,Comedy
674,Bedtime Stories,Comedy
674,Bedtime Stories,Family
674,Bedtime Stories,Fantasy
674,Bedtime Stories,Romance
675,The Mummy: Tomb of the Dragon Emperor,Action
675,The Mummy: Tomb of the Dragon Emperor,Adventure
675,The Mummy: Tomb of the Dragon Emperor,Fantasy
675,The Mummy: Tomb of the Dragon Emperor,Thriller
676,Journey to the Center of the Earth,Action
676,Journey to the Center of the Earth,Adventure
676,Journey to the Center of the Earth,Family
676,Journey to the Center of the Earth,Fantasy
676,Journey to the Center of the Earth,Sci-Fi
677,Eagle Eye,Action
677,Eagle Eye,Mystery
677,Eagle Eye,Thriller
678,Step Brothers,Comedy
679,You Don't Mess with the Zohan,Action
679,You Don't Mess with the Zohan,Comedy
680,Yes Man,Comedy
680,Yes Man,Romance
681,"10,000 B.C.",Action
681,"10,000 B.C.",Adventure
681,"10,000 B.C.",Drama
681,"10,000 B.C.",Fantasy
681,"10,000 B.C.",History
682,Beverly Hills Chihuahua,Adventure
682,Beverly Hills Chihuahua,Comedy
682,Beverly Hills Chihuahua,Drama
682,Beverly Hills Chihuahua,Family
682,Beverly Hills Chihuahua,Romance
683,High School Musical 3: Senior Year,Comedy
683,High School Musical 3: Senior Year,Drama
683,High School Musical 3: Senior Year,Family
683,High School Musical 3: Senior Year,Musical
683,High School Musical 3: Senior Year,Romance
684,Pineapple Express,Action
684,Pineapple Express,Comedy
684,Pineapple Express,Crime
685,Valkyrie,Drama
685,Valkyrie,Thriller
685,Valkyrie,War
686,21,Action
686,21,Biography
686,21,Crime
686,21,Drama
686,21,Thriller
687,What Happens in Vegas,Comedy
687,What Happens in Vegas,Romance
688,Jumper,Action
688,Jumper,Adventure
688,Jumper,Sci-Fi
688,Jumper,Thriller
689,Cloverfield,Adventure
689,Cloverfield,Horror
689,Cloverfield,Sci-Fi
690,The Day the Earth Stood Still (2008),Drama
690,The Day the Earth Stood Still (2008),Sci-Fi
690,The Day the Earth Stood Still (2008),Thriller
691,27 Dresses,Comedy
691,27 Dresses,Romance
692,Hellboy II: The Golden Army,Action
692,Hellboy II: The Golden Army,Adventure
692,Hellboy II: The Golden Army,Fantasy
692,Hellboy II: The Golden Army,Sci-Fi
693,Vantage Point,Action
693,Vantage Point,Crime
693,Vantage Point,Drama
693,Vantage Point,Thriller
694,The Spiderwick Chronicles,Adventure
694,The Spiderwick Chronicles,Family
694,The Spiderwick Chronicles,Fantasy
695,Fool's Gold,Action
695,Fool's Gold,Adventure
695,Fool's Gold,Comedy
695,Fool's Gold,Romance
695,Fool's Gold,Thriller
696,Seven Pounds,Drama
697,Role Models,Comedy
698,Hannah Montana/Miley Cyrus: Best of Both Worlds Concert Tour,Documentary
698,Hannah Montana/Miley Cyrus: Best of Both Worlds Concert Tour,Music
699,The Happening,Drama
699,The Happening,Sci-Fi
699,The Happening,Thriller
700,Forgetting Sarah Marshall,Comedy
700,Forgetting Sarah Marshall,Drama
700,Forgetting Sarah Marshall,Romance
701,Avatar,Action
701,Avatar,Adventure
701,Avatar,Fantasy
701,Avatar,Sci-Fi
702,Transformers: Revenge of the Fallen,Action
702,Transformers: Revenge of the Fallen,Adventure
702,Transformers: Revenge of the Fallen,Sci-Fi
703,Harry Potter and the Half-Blood Prince,Adventure
703,Harry Potter and the Half-Blood Prince,Family
703,Harry Potter and the Half-Blood Prince,Fantasy
703,Harry Potter and the Half-Blood Prince,Mystery
704,The Twilight Saga: New Moon,Adventure
704,The Twilight Saga: New Moon,Drama
704,The Twilight Saga: New Moon,Fantasy
704,The Twilight Saga: New Moon,Romance
705,Up,Animation
705,Up,Adventure
705,Up,Comedy
705,Up,Family
706,The Hangover,Comedy
707,Star Trek,Action
707,Star Trek,Adventure
707,Star Trek,Sci-Fi
708,The Blind Side,Biography
708,The Blind Side,Drama
708,The Blind Side,Sport
709,Alvin and the Chipmunks: The Squeakquel,Animation
709,Alvin and the Chipmunks: The Squeakquel,Comedy
709,Alvin and the Chipmunks: The Squeakquel,Family
709,Alvin and the Chipmunks: The Squeakquel,Fantasy
709,Alvin and the Chipmunks: The Squeakquel,Music
710,Sherlock Holmes,Action
710,Sherlock Holmes,Adventure
710,Sherlock Holmes,Crime
710,Sherlock Holmes,Mystery
710,Sherlock Holmes,Thriller
711,Monsters Vs. Aliens,Animation
711,Monsters Vs. Aliens,Action
711,Monsters Vs. Aliens,Adventure
711,Monsters Vs. Aliens,Comedy
711,Monsters Vs. Aliens,Family
711,Monsters Vs. Aliens,Sci-Fi
712,Ice Age: Dawn of the Dinosaurs,Animation
712,Ice Age: Dawn of the Dinosaurs,Action
712,Ice Age: Dawn of the Dinosaurs,Adventure
712,Ice Age: Dawn of the Dinosaurs,Comedy
712,Ice Age: Dawn of the Dinosaurs,Family
713,X-Men Origins: Wolverine,Action
713,X-Men Origins: Wolverine,Adventure
713,X-Men Origins: Wolverine,Sci-Fi
713,X-Men Origins: Wolverine,Thriller
714,Night at the Museum: Battle of the Smithsonian,Action
714,Night at the Museum: Battle of the Smithsonian,Adventure
714,Night at the Museum: Battle of the Smithsonian,Comedy
714,Night at the Museum: Battle of the Smithsonian,Family
714,Night at the Museum: Battle of the Smithsonian,Fantasy
715,2012,Action
715,2012,Adventure
715,2012,Sci-Fi
716,The Proposal,Comedy
716,The Proposal,Drama
716,The Proposal,Romance
717,Fast and Furious,Action
717,Fast and Furious,Crime
717,Fast and Furious,Drama
717,Fast and Furious,Thriller
718,G.I. Joe: The Rise of Cobra,Action
718,G.I. Joe: The Rise of Cobra,Adventure
718,G.I. Joe: The Rise of Cobra,Sci-Fi
718,G.I. Joe: The Rise of Cobra,Thriller
719,Paul Blart: Mall Cop,Action
719,Paul Blart: Mall Cop,Comedy
719,Paul Blart: Mall Cop,Crime
720,Taken,Short
721,A Christmas Carol (2009),Animation
721,A Christmas Carol (2009),Drama
721,A Christmas Carol (2009),Family
721,A Christmas Carol (2009),Fantasy
722,Angels & Demons,Mystery
722,Angels & Demons,Thriller
723,Terminator Salvation,Action
723,Terminator Salvation,Sci-Fi
724,Cloudy with a Chance of Meatballs,Animation
724,Cloudy with a Chance of Meatballs,Comedy
724,Cloudy with a Chance of Meatballs,Family
724,Cloudy with a Chance of Meatballs,Romance
724,Cloudy with a Chance of Meatballs,Sci-Fi
725,Inglourious Basterds,Adventure
725,Inglourious Basterds,Drama
725,Inglourious Basterds,War
726,G-Force,Action
726,G-Force,Adventure
726,G-Force,Comedy
726,G-Force,Family
726,G-Force,Fantasy
726,G-Force,Sci-Fi
727,District 9,Action
727,District 9,Sci-Fi
727,District 9,Thriller
728,It's Complicated,Comedy
728,It's Complicated,Romance
729,Couples Retreat,Comedy
730,Paranormal Activity,Horror
731,Watchmen,Action
731,Watchmen,Mystery
731,Watchmen,Sci-Fi
732,The Princess and the Frog,Animation
732,The Princess and the Frog,Family
732,The Princess and the Frog,Fantasy
732,The Princess and the Frog,Musical
732,The Princess and the Frog,Romance
733,Public Enemies,Biography
733,Public Enemies,Crime
733,Public Enemies,Drama
733,Public Enemies,History
734,Julie & Julia,Biography
734,Julie & Julia,Drama
734,Julie & Julia,Romance
735,He's Just Not That Into You,Comedy
735,He's Just Not That Into You,Drama
735,He's Just Not That Into You,Romance
736,Tyler Perry's Madea Goes to Jail,Comedy
736,Tyler Perry's Madea Goes to Jail,Crime
736,Tyler Perry's Madea Goes to Jail,Drama
737,The Ugly Truth,Comedy
737,The Ugly Truth,Romance
738,Up in the Air,Drama
738,Up in the Air,Romance
739,Knowing,Action
739,Knowing,Drama
739,Knowing,Mystery
739,Knowing,Sci-Fi
739,Knowing,Thriller
740,Hannah Montana The Movie,Comedy
740,Hannah Montana The Movie,Drama
740,Hannah Montana The Movie,Family
740,Hannah Montana The Movie,Music
740,Hannah Montana The Movie,Romance
741,Where the Wild Things Are,Adventure
741,Where the Wild Things Are,Drama
741,Where the Wild Things Are,Family
741,Where the Wild Things Are,Fantasy
742,Zombieland,Adventure
742,Zombieland,Comedy
742,Zombieland,Horror
743,Coraline,Animation
743,Coraline,Fantasy
744,Law Abiding Citizen,Crime
744,Law Abiding Citizen,Drama
744,Law Abiding Citizen,Thriller
745,Hotel for Dogs,Comedy
745,Hotel for Dogs,Family
746,Michael Jackson's This Is It,Documentary
746,Michael Jackson's This Is It,Music
747,"I Love You, Man",Comedy
747,"I Love You, Man",Romance
748,Obsessed,Drama
748,Obsessed,Thriller
749,Race to Witch Mountain,Action
749,Race to Witch Mountain,Adventure
749,Race to Witch Mountain,Family
749,Race to Witch Mountain,Fantasy
749,Race to Witch Mountain,Sci-Fi
749,Race to Witch Mountain,Thriller
750,The Final Destination,Horror
750,The Final Destination,Thriller
751,Toy Story 3,Animation
751,Toy Story 3,Adventure
751,Toy Story 3,Comedy
751,Toy Story 3,Family
751,Toy Story 3,Fantasy
752,Alice in Wonderland (2010),Adventure
752,Alice in Wonderland (2010),Family
752,Alice in Wonderland (2010),Fantasy
753,Iron Man 2,Action
753,Iron Man 2,Adventure
753,Iron Man 2,Sci-Fi
754,The Twilight Saga: Eclipse,Adventure
754,The Twilight Saga: Eclipse,Drama
754,The Twilight Saga: Eclipse,Fantasy
754,The Twilight Saga: Eclipse,Romance
